pl_name,PC1,PC2,PC3,PC4,Cluster_K2,Familia_Planeta
TOI-125 b,-0.5635464718554124,0.0099222521691806,0.6160765371977894,-0.5619005571788489,0,Familia 0 (Población Estándar)
TOI-125 c,-0.185265109099609,0.369719173893234,-0.2923915463522549,-0.4033016845426492,0,Familia 0 (Población Estándar)
TOI-125 d,0.8976064267716547,0.7935422532532109,0.2015694985421185,-0.3845494559870165,0,Familia 0 (Población Estándar)
TOI-1260 b,-1.3289582883338684,0.584858792151355,-0.483760190678635,-0.4115302489992299,0,Familia 0 (Población Estándar)
TOI-1260 c,-0.6840121379941891,0.9464016705612792,-0.5496432545188694,-0.3176059799558121,0,Familia 0 (Población Estándar)
TOI-1260 d,0.1219515523439877,1.3457450429532116,-0.7002845624727814,-0.2568171045929904,0,Familia 0 (Población Estándar)
TOI-1266 b,-0.743492937959565,2.145218907604695,-0.2371840828123625,-0.1140116300521006,0,Familia 0 (Población Estándar)
TOI-1266 c,-0.1697869548144019,2.4197908078749943,-0.1754144486691232,-0.1822954869659796,0,Familia 0 (Población Estándar)
TOI-1266 d,0.5480439593876796,2.71750069134,-0.241141345544271,-0.1855611103459386,0,Familia 0 (Población Estándar)
TOI-1268 b,-0.0716811233459855,-0.4477906205060531,0.2682901182132771,1.144920050505726,0,Familia 0 (Población Estándar)
TOI-1269 b,-0.8931038204359532,0.0202778380011662,-0.6228193322627592,-0.4920288872381821,0,Familia 0 (Población Estándar)
TOI-1272 b,-0.5589968902889693,-0.1097088874538235,1.7307631461428543,-0.1393832642265335,0,Familia 0 (Población Estándar)
TOI-1273 b,-0.3846789931364872,-1.032007961030474,-0.1675444970037772,0.0521710920990201,0,Familia 0 (Población Estándar)
TOI-1278 b,0.0639349617093032,1.0179777057499952,-0.127502767465836,0.9164654379155,0,Familia 0 (Población Estándar)
TOI-1279 b,-0.2009323682727647,0.4348486234855399,-0.7172181167238454,-0.4800615997371109,0,Familia 0 (Población Estándar)
TOI-128.01,-0.5049738488885422,-0.6447218901841442,-0.295803660800613,-0.9546262063269532,0,Familia 0 (Población Estándar)
TOI-1288 b,-0.980201863803101,-0.8606547311762742,-0.4071263928547518,0.6445979101615337,0,Familia 0 (Población Estándar)
TOI-1294 b,-0.3116809767718159,-1.9847119422817447,-0.542092369751712,0.4703434533903882,0,Familia 0 (Población Estándar)
TOI-1295 b,-0.2433994268989405,-3.088830036290471,-0.4020664680748743,0.3927514709514381,0,Familia 0 (Población Estándar)
TOI-1296 b,-0.2069032259897728,-2.311272084234109,-0.4866537338211459,0.8852913170779918,0,Familia 0 (Población Estándar)
TOI-1298 b,-0.1980437381720794,-1.8858171204329703,-0.4892948431884116,0.9316784677151104,0,Familia 0 (Población Estándar)
TOI-132 b,-1.2005218179916846,-0.8681630490234103,-0.0910332207624264,0.1402054686799573,0,Familia 0 (Población Estándar)
TOI-1333 b,0.293819570378373,-2.744186908068006,-0.1428856128326824,-0.072407682729593,0,Familia 0 (Población Estándar)
TOI-1346 b,-1.3222097047982666,-0.1957595510392673,0.2856370360600453,-0.4329353151392167,0,Familia 0 (Población Estándar)
TOI-1346 c,-0.6870072679041728,0.3780542777171599,0.0918503990076681,-0.3539359958552357,0,Familia 0 (Población Estándar)
TOI-1347 b,-1.721102968946403,-0.4960302665254783,-0.4798304795553948,-0.1825828274341303,0,Familia 0 (Población Estándar)
TOI-1347 c,-0.8960447437865438,0.1707294017177535,-0.6013922452077932,-0.1871023422396755,0,Familia 0 (Población Estándar)
TOI-1386 b,1.39923914710512,0.2167539548316107,-0.8855106233178449,0.4369282087251539,0,Familia 0 (Población Estándar)
TOI-139 b,-0.3379607616602121,1.3415673266054782,-0.4119466156129895,-0.7874979083177838,0,Familia 0 (Población Estándar)
TOI-1408 b,-0.0290224163097893,-2.657460768301505,-0.481460764821984,0.606893991917324,0,Familia 0 (Población Estándar)
TOI-1408 c,-0.5385664311652455,-1.9822157977933863,0.1530416626957149,-0.2823379711952176,0,Familia 0 (Población Estándar)
TOI-1410.01,-1.634987064516818,-0.4135267110132913,-0.3195191088094876,0.90618060527681,0,Familia 0 (Población Estándar)
TOI-1411 b,-1.845622798100972,0.6534730507795055,-0.4415723505848611,-0.1663452804872234,0,Familia 0 (Población Estándar)
TOI-1416 b,-1.758199322305708,-0.4551561707121844,-0.5249670759966031,-0.1777480525313669,0,Familia 0 (Población Estándar)
TOI-1420 b,-0.0175992985049439,-0.4940173499055644,0.5919173608353514,0.7040025610860833,0,Familia 0 (Población Estándar)
TOI-1431 b,-0.0607431108185566,-3.744737887880276,-0.6414510140117775,-0.2525422220054691,0,Familia 0 (Población Estándar)
TOI-1437 b,1.148327905399933,0.3024865565379578,-0.0960345048641313,-2.301630804660173,0,Familia 0 (Población Estándar)
TOI-1438 b,-0.7574835456804607,0.0133965334263385,-0.5877366595734274,-0.1612668551546037,0,Familia 0 (Población Estándar)
TOI-1438 c,-0.2281838337920109,0.3389705950007706,-0.674382836781956,-0.1283308727879916,0,Familia 0 (Población Estándar)
TOI-1439 b,2.159048612701869,-0.6837772277641883,-0.0984641496466976,0.0638610697680432,0,Familia 0 (Población Estándar)
TOI-1442 b,-2.631496269797687,1.4639724479876317,-0.313429743501583,-0.2282066756774101,0,Familia 0 (Población Estándar)
TOI-1443 b,0.7367507373011636,1.3180671506066322,-0.9125459998896686,-0.9411960637439858,0,Familia 0 (Población Estándar)
TOI-1444 b,-1.9056406450148795,-1.2624298416841666,-0.5764088294830614,-0.1645487618243878,0,Familia 0 (Población Estándar)
TOI-1448 b,-0.5259893786589444,1.7225122942405788,2.064037035824584,1.2151096811598363,0,Familia 0 (Población Estándar)
TOI-1450 A b,-1.8764651899900453,1.4560348295377392,-0.3361811188595747,-0.412789435257296,0,Familia 0 (Población Estándar)
TOI-1451 b,0.6300567611022007,0.2118439466280637,-0.8729128833416633,-0.2609803989783256,0,Familia 0 (Población Estándar)
TOI-1452 b,-1.1381006023281883,2.6598637952782838,-0.3699089004003265,0.1880961896333146,0,Familia 0 (Población Estándar)
TOI-1453 b,-1.1857102103225976,0.7212114236673592,-0.6965010000426619,-1.349507657697182,0,Familia 0 (Población Estándar)
TOI-1453 c,-0.7217449323058677,0.8852708514092534,-0.7407629235622302,-1.220767527691506,0,Familia 0 (Población Estándar)
TOI-1468 b,-2.032637049032261,1.6195937009500456,-0.2346556688525515,0.1323384398179619,0,Familia 0 (Población Estándar)
TOI-1468 c,-0.4352010285372445,2.4066686159002293,0.2095860385699701,0.1593790250568166,0,Familia 0 (Población Estándar)
TOI-1470 b,-1.2829724199434491,1.2560507814947468,1.5593313807668083,-0.1719731406496806,0,Familia 0 (Población Estándar)
TOI-1470 c,0.5574919720822399,2.130422455517305,2.562933178628248,-0.2920184219998298,0,Familia 0 (Población Estándar)
TOI-1472 b,-0.4714670223043729,-0.129393157223379,-0.239666645384792,0.6713103991543028,0,Familia 0 (Población Estándar)
TOI-150.01,0.6069798704120545,-2.243493553316847,1.1268836357162737,0.3912592734127961,0,Familia 0 (Población Estándar)
TOI-1516 b,-0.5999195068892788,-2.016214141494302,-0.2340774093005482,-0.2518835034665045,0,Familia 0 (Población Estándar)
TOI-1533 b,-0.9407597357384408,-0.3855467632200859,-0.4488448722561315,0.5684702055718965,0,Familia 0 (Población Estándar)
TOI-1533 c,-0.2533689186223004,-0.1847298275759888,-0.4917028192650904,0.7816770042584807,0,Familia 0 (Población Estándar)
TOI-157 b,-0.8923476135230978,-1.7895268535872304,-0.3188192519702014,0.7545696629737215,0,Familia 0 (Población Estándar)
TOI-159 b,0.3971940664260489,-3.0079144803046307,1.001216942500151,0.4170485357941951,0,Familia 0 (Población Estándar)
TOI-1601 b,0.3929214195245838,-2.957476990404858,-0.6026224077300374,0.5784421411468147,0,Familia 0 (Población Estándar)
TOI-163 b,-0.0254443010065462,-2.5407246815727307,-0.5412918845434349,0.4104646520360915,0,Familia 0 (Población Estándar)
TOI-1634 b,-2.1342009854543647,0.920511719548568,-0.2206003486046349,0.8736193715909704,0,Familia 0 (Población Estándar)
TOI-1648 b,-0.2532060041204949,0.2367781744475623,0.5395975700036137,0.2016462771227454,0,Familia 0 (Población Estándar)
TOI-1669 c,-1.004186743551017,-0.9765300081451066,-0.5339854726953871,0.381594686615157,0,Familia 0 (Población Estándar)
TOI-1670 b,1.289317510347411,-0.7587478202152946,2.860291198524663,-0.9150760330358289,0,Familia 0 (Población Estándar)
TOI-1670 c,2.772071998641926,-0.1544301744510256,-0.5576999315367267,0.2289392180608568,1,Familia 1 (Población Exótica/Atípica)
TOI-1680 b,-1.522679133988463,2.525881727041805,1.1401918085603109,0.3795481434097281,0,Familia 0 (Población Estándar)
TOI-1683.01,-1.2097750438623291,0.308138117595283,-0.0006398227519903,0.1598398319007328,0,Familia 0 (Población Estándar)
TOI-1685 b,-2.231508228904712,0.8214864208964731,-0.2995771053354978,-0.00154629933622,0,Familia 0 (Población Estándar)
TOI-169 b,-0.7472230874204587,-2.0892256408514376,-0.4130332944539499,0.5787732254170102,0,Familia 0 (Población Estándar)
TOI-1693 b,-1.8500742386242308,1.3118721688616068,0.0620273598959249,-0.0626153779263734,0,Familia 0 (Población Estándar)
TOI-1694 b,-0.7802066280247225,-0.1087851040551505,0.3145128410813885,-0.0451243966905161,0,Familia 0 (Población Estándar)
TOI-1695 b,-1.42068602196101,1.2099406912004116,0.240830779725821,-0.0184097360604078,0,Familia 0 (Población Estándar)
TOI-1696 b,-1.794201071977528,1.682656298691756,0.454065371876987,1.6588785469777234,0,Familia 0 (Población Estándar)
TOI-172 b,1.1983056931969638,-1.8523915628568144,1.7930553299679657,-0.1452480443493152,0,Familia 0 (Población Estándar)
TOI-1728 b,-1.1445151908560207,0.4720505137880721,0.1018413500732966,0.9552040182813486,0,Familia 0 (Población Estándar)
TOI-1736 b,-0.0664633280991002,-1.0804012735974138,-0.7548222056449966,-0.1847807574820543,0,Familia 0 (Población Estándar)
TOI-1742 b,1.52916181700442,0.0867437190395138,0.9248303323767814,-0.1416414535278579,0,Familia 0 (Población Estándar)
TOI-1743 b,-1.61081876250898,1.851267697812509,-0.1047141597444417,1.0132412584322623,0,Familia 0 (Población Estándar)
TOI-1749 b,-1.3977307100940175,1.0191271167112663,0.4917236498812153,-0.8313557513282065,0,Familia 0 (Población Estándar)
TOI-1749 c,-1.244092016401552,1.2511390473942487,-0.3648732075612674,-0.748518973305255,0,Familia 0 (Población Estándar)
TOI-1749 d,-0.6243715305874703,1.5734335777899513,-0.166131105271452,-0.7302419031650051,0,Familia 0 (Población Estándar)
TOI-1751 b,2.4981447652169577,0.5477384919220789,0.7247666035878378,-1.972982533123013,1,Familia 1 (Población Exótica/Atípica)
TOI-1752 b,-2.087450180708156,0.7833523014590811,-0.3796964011106206,-0.3766541004746829,0,Familia 0 (Población Estándar)
TOI-1752 c,0.8123311126020222,2.3395506789753275,-0.3840120194943783,-0.1753592982743595,0,Familia 0 (Población Estándar)
TOI-1753 b,-0.5776713702119094,-0.2691163603154106,-0.6301210012672604,-0.2749494491662952,0,Familia 0 (Población Estándar)
TOI-1759 b,0.1573815992098867,1.5591034240700807,-0.6400253742016108,0.3229294895310985,0,Familia 0 (Población Estándar)
TOI-1774.01,0.7237038862911501,0.0032826325973451,-0.6289816908605705,-0.5774977273991253,0,Familia 0 (Población Estándar)
TOI-1775 b,-0.1040460860056371,-0.0221716620783396,-0.4688487237962094,0.6671794055701391,0,Familia 0 (Población Estándar)
TOI-1776 b,-1.187184493277481,-0.2368321274657427,-0.7607425311623579,-1.2678468867287205,0,Familia 0 (Población Estándar)
TOI-178 b,-1.5533715136765986,0.5307649714484508,-0.5430921421342463,-1.1577485868191897,0,Familia 0 (Población Estándar)
TOI-178 c,-1.2901171697394025,0.609394473626056,-0.5964033467873225,-0.9942059460467756,0,Familia 0 (Población Estándar)
TOI-178 d,-0.7439698536613335,0.8212820738548605,-0.6219602286308992,-0.9121873703671024,0,Familia 0 (Población Estándar)
TOI-178 e,-0.3889931764494759,1.0525547607136077,-0.7559804159964969,-0.9337507755108476,0,Familia 0 (Población Estándar)
TOI-178 g,0.4234040338798311,1.4517771707284628,-0.879293826284251,-0.8212238032276334,0,Familia 0 (Población Estándar)
TOI-1789 b,0.00768515549021,-3.3471144026211066,-0.3011636092820952,0.5536720587967363,0,Familia 0 (Población Estándar)
TOI-1794 b,0.0383625401143318,-0.6536985947694716,-0.8010121829025709,-0.4835758975422108,0,Familia 0 (Población Estándar)
TOI-1801 b,-0.7454083360168727,1.8004929860869536,-0.5542872969017923,-0.4701340001630618,0,Familia 0 (Población Estándar)
TOI-1803 b,-0.7721653127885506,0.6283224806687392,-0.5254157473151941,-0.0090727773570656,0,Familia 0 (Población Estándar)
TOI-1803 c,-0.0848924010863895,0.9633266618984856,-0.6373985015451703,0.0722491693302982,0,Familia 0 (Población Estándar)
TOI-1806.01,-0.4504243046541228,2.2687424204746787,-0.129062671779664,0.3044458495934412,0,Familia 0 (Población Estándar)
TOI-1807 b,-2.019022428349205,-0.4495988230276144,-0.51663719484779,-0.2797880704977294,0,Familia 0 (Población Estándar)
TOI-181 b,-0.5528531934507049,-0.061183438398018,0.6236888712424842,0.8346864282083492,0,Familia 0 (Población Estándar)
TOI-1811 b,-0.788325504291321,-0.4452534451565269,0.1283645937988644,1.2739507629924962,0,Familia 0 (Población Estándar)
TOI-1820 b,-0.0901384157456424,-1.7510886686668783,-0.2012887169962323,0.3252852687591161,0,Familia 0 (Población Estándar)
TOI-1823 b,1.7804808496910058,0.9679291476113868,-0.8602127717763954,1.0787575654880703,0,Familia 0 (Población Estándar)
TOI-1824 b,0.8434099257824927,0.8874426743981952,-0.8281567074709539,0.3354358560491527,0,Familia 0 (Población Estándar)
TOI-1836 b,1.4890532557908924,-0.8967792703192421,-1.075285669762011,-0.7642056451218023,0,Familia 0 (Población Estándar)
TOI-1836 c,-0.9087571934028972,-2.0723533217521783,-0.8337777482309415,-1.4096105563599948,0,Familia 0 (Población Estándar)
TOI-1842 b,1.2374207400909605,-2.281167012612827,0.983075857991216,0.1997700159465548,0,Familia 0 (Población Estándar)
TOI-1846 b,-1.5091460094585585,1.6269576130950816,0.0911108995911106,0.6685859241988742,0,Familia 0 (Población Estándar)
TOI-1853 b,-1.4801779120382144,-0.8028935619720946,-0.191000092886609,0.1941448921691947,0,Familia 0 (Población Estándar)
TOI-1855 b,-1.0817823583313289,-1.8872143742679652,0.0019444429896877,1.3548267201467667,0,Familia 0 (Población Estándar)
TOI-1859 b,4.55844348471375,0.1268058466055428,2.2175559366087314,-0.1259317363742386,1,Familia 1 (Población Exótica/Atípica)
TOI-1860 b,-1.6560494303664888,-0.9435662852293666,-0.6064509751397976,-0.4316027483288346,0,Familia 0 (Población Estándar)
TOI-1883 b,-1.2328622456517109,1.0305033677562607,-0.1924167056017814,1.3725086486223876,0,Familia 0 (Población Estándar)
TOI-1898 b,3.697320429920247,-0.262282717000568,1.7170704182741785,-1.0282830337369384,1,Familia 1 (Población Exótica/Atípica)
TOI-1899 b,0.952892515012256,1.2916691390021244,-0.20139735461888,1.5229100160778424,0,Familia 0 (Población Estándar)
TOI-1937 A b,-1.2577524689058204,-2.2010716052105423,-0.3055879134849324,0.6340889813117545,0,Familia 0 (Población Estándar)
TOI-198 b,-0.7541149711749123,2.5269056712868334,0.2509567413739741,-2.1367540465483463,0,Familia 0 (Población Estándar)
TOI-199 b,4.353013986167086,1.7061313079192548,-0.9299529118601244,1.0920058708658131,1,Familia 1 (Población Exótica/Atípica)
TOI-1994 b,0.9280481182613834,-3.7942081817009568,1.4484937035592718,-0.9359494829622208,0,Familia 0 (Población Estándar)
TOI-2000 b,-0.8422614227099794,-1.3332620590058497,-0.5379146189040331,0.8453441766810114,0,Familia 0 (Población Estándar)
TOI-2000 c,0.2810143633088617,-0.9722890363637662,-0.1236830420122055,1.2020184496186903,0,Familia 0 (Población Estándar)
TOI-2005 b,2.8033709892706167,-2.030451561012217,2.7976958883455763,-1.0002102796870278,1,Familia 1 (Población Exótica/Atípica)
TOI-201 b,3.787430164585209,-0.1626126698701938,0.3948901714829588,-0.074681487352965,1,Familia 1 (Población Exótica/Atípica)
TOI-201 c,23.632892837107164,5.365818811305904,-2.5872491589736386,0.9267935206918708,1,Familia 1 (Población Exótica/Atípica)
TOI-201 d,0.1869846047044875,-0.8033603183597257,1.0567279964539904,-0.9394643892741296,0,Familia 0 (Población Estándar)
TOI-2010 b,6.039275671944401,1.3589737176647825,-0.4803153778328371,0.871921842446188,1,Familia 1 (Población Exótica/Atípica)
TOI-2015 b,-1.7533165571787734,2.259882444026051,0.2175513876148761,-0.5295577953241071,0,Familia 0 (Población Estándar)
TOI-2018 b,-0.7887910115004763,1.5452313905168635,-0.7125075821765945,-1.8303496972098756,0,Familia 0 (Población Estándar)
TOI-2019 b,1.0755303569028425,-1.3853482306220932,-0.8344086281051847,0.7227361186453847,0,Familia 0 (Población Estándar)
TOI-2025 b,1.0534383766040565,-1.587477981256808,1.908313062023434,-0.0347944321321197,0,Familia 0 (Población Estándar)
TOI-2031 A b,0.0052231597950742,-1.3060643349922465,-0.1712613608420357,-0.9658011571061552,0,Familia 0 (Población Estándar)
TOI-2046 b,-0.7274810932536963,-1.9760375970969248,-0.2540271698070042,-0.246673927765558,0,Familia 0 (Población Estándar)
TOI-206 b,-2.4113275794800555,1.4040928990940484,-0.2558717509761498,0.0968237370327989,0,Familia 0 (Población Estándar)
TOI-2068 b,-0.6951943242725295,1.3288322162915824,0.3816516981551247,0.8557926196672364,0,Familia 0 (Población Estándar)
TOI-2076 b,-0.2005778307643468,0.6218895295657397,-0.6496405227934569,-0.4110672460130165,0,Familia 0 (Población Estándar)
TOI-2076 c,0.7247677133375195,0.930483832407467,-0.6368002792411407,-0.1836836404258698,0,Familia 0 (Población Estándar)
TOI-2076 d,1.556992118872948,1.1443353379130388,-0.906476010098156,-0.2236960687266505,0,Familia 0 (Población Estándar)
TOI-2076 e,-1.199573887001007,0.0523944619070394,-0.5864349351197623,-0.3550981488655361,0,Familia 0 (Población Estándar)
TOI-2081 b,-0.5035176202188498,1.7881777653573574,-0.3049344788198998,-1.7033425769200663,0,Familia 0 (Población Estándar)
TOI-2084 b,-1.1171762741996625,1.7113259304488684,-0.0311443149260636,-0.2932773473376313,0,Familia 0 (Población Estándar)
TOI-2088 b,4.644029680441612,1.893214422096401,-1.6505068167861914,1.407374475977773,1,Familia 1 (Población Exótica/Atípica)
TOI-2093 c,1.9779539627700984,2.3408080980692136,-1.1192446133683691,0.0799260970546074,1,Familia 1 (Población Exótica/Atípica)
TOI-2094 b,0.2411328637439095,2.681235116959495,0.1457920940226283,0.0614242619835567,0,Familia 0 (Población Estándar)
TOI-2095 b,-0.4924032239487321,2.79415410054734,-0.6120321553862611,-0.4043421420460866,0,Familia 0 (Población Estándar)
TOI-2095 c,0.0935581284340304,2.994185206355184,-0.7106044464329546,-0.3215083947990305,0,Familia 0 (Población Estándar)
TOI-2096 b,-1.80301989984552,2.380543215596246,0.7349593836629373,0.1805922643873009,0,Familia 0 (Población Estándar)
TOI-2096 c,-1.4543662425629935,2.5626434727405742,0.3952028009808846,0.3169906697516041,0,Familia 0 (Población Estándar)
TOI-2107 b,-0.9062014052367198,-1.1317117178090688,-0.1356220255459603,0.3188483850517164,0,Familia 0 (Población Estándar)
TOI-2109 b,-0.9823793855238953,-3.969624233127547,-0.3948667014670381,-0.2482289047118597,0,Familia 0 (Población Estándar)
TOI-2120 b,-1.1335132159900831,2.177361138906687,1.9065925262840493,1.3823793040921273,0,Familia 0 (Población Estándar)
TOI-2128 b,0.6392259127155072,0.1374790557074043,-0.9921313712111052,-0.762045667880621,0,Familia 0 (Población Estándar)
TOI-2133 b,-1.1768884223624665,0.6979076858216579,-0.1687175805648993,-0.1195837235060581,0,Familia 0 (Población Estándar)
TOI-2134 b,-0.4477215175247057,1.0089922682017791,-0.1445877522388074,0.3864905198680026,0,Familia 0 (Población Estándar)
TOI-2134 c,4.41365868165615,2.414677308490973,2.905940766373149,0.2906340563599487,1,Familia 1 (Población Exótica/Atípica)
TOI-2136 b,-1.1882172766127463,2.2074956743054828,-0.3319388416202004,0.4838943979519762,0,Familia 0 (Población Estándar)
TOI-2141 b,0.7691265017672586,0.4515355387089414,-0.5093315849898954,-0.7548043649700831,0,Familia 0 (Población Estándar)
TOI-2145 b,1.6612935713665924,-3.233770335719178,0.5578334850234918,0.0701952963813543,0,Familia 0 (Población Estándar)
TOI-2147 b,2.002699449573368,-0.2057574501374547,0.7786651090916279,-1.3770669919772325,0,Familia 0 (Población Estándar)
TOI-2152 A b,-0.0563735408128834,-2.7675853188876984,-0.1214480220931356,0.5683812988852868,0,Familia 0 (Población Estándar)
TOI-2154 b,-0.1392694823336135,-1.9885101364053743,0.18866644617499,-0.2860188186417711,0,Familia 0 (Población Estándar)
TOI-2158 b,0.3191103005959765,-1.683416304892729,-0.0306980282961532,1.2277746411362818,0,Familia 0 (Población Estándar)
TOI-2169 A b,0.6728683823949864,-2.1833530883126864,-0.4273754047119805,-0.0452467289075924,0,Familia 0 (Población Estándar)
TOI-2180 b,8.870625215382,1.322014078435637,-0.1496733656060063,0.9245471037291932,1,Familia 1 (Población Exótica/Atípica)
TOI-2184 b,0.8437186858955047,-3.2740884130770813,-0.3277142911114848,-0.5004606906904907,0,Familia 0 (Población Estándar)
TOI-2193 A b,-0.7959562182066606,-2.0029150046262263,-0.4328297462615221,0.0119741892060559,0,Familia 0 (Población Estándar)
TOI-2194 b,0.1857545388191589,1.517751901209951,-0.5627612617725021,-1.2281095540004412,0,Familia 0 (Población Estándar)
TOI-2196 b,-1.3979333081909917,-1.4765590939447828,-0.5174531297121459,0.0137052453800933,0,Familia 0 (Población Estándar)
TOI-220 b,-0.0237934663813148,0.3604990574334333,-0.5888131834684222,-1.007518616657483,0,Familia 0 (Población Estándar)
TOI-2202 b,0.0035804353590017,0.0103835979621209,-0.3014317073491505,0.4692316724077205,0,Familia 0 (Población Estándar)
TOI-2207 b,0.6582514924878599,-1.7650442426387225,0.4431491482167667,0.0782026014040541,0,Familia 0 (Población Estándar)
TOI-2236 b,-0.2345772257210201,-2.40857794843502,-0.5279791248139845,0.1120653622199215,0,Familia 0 (Población Estándar)
TOI-2257 b,0.9601723573580244,3.1809856040301203,2.3773521877676576,-0.9271885586740356,0,Familia 0 (Población Estándar)
TOI-2260 b,-2.001988474883602,-1.578192142863285,-0.5267367669979963,0.1691982589468925,0,Familia 0 (Población Estándar)
TOI-2266 b,-1.990348425753508,2.1593400240909206,0.2778116551313062,-0.1570715444935165,0,Familia 0 (Población Estándar)
TOI-2267 b,-1.900734198396318,2.2945710908402424,1.0182155668864423,0.707998326314852,0,Familia 0 (Población Estándar)
TOI-2267 c,-1.6848189880401816,2.389944824828284,1.0720200161341522,0.7480563329282846,0,Familia 0 (Población Estándar)
TOI-2274 b,-1.08251118244153,0.6699948768249849,0.0364933138228696,-0.156369585576799,0,Familia 0 (Población Estándar)
TOI-2285 b,-0.2841612422935221,2.1715117362569702,0.2719248619515097,-0.0852588108789923,0,Familia 0 (Población Estándar)
TOI-2295 b,2.5930049536777933,-0.7938784764720938,1.212456551060542,0.6587446588146947,1,Familia 1 (Población Exótica/Atípica)
